Time [s],Value
0.1837735400,0x11D
0.1837838840,0x11E
0.1837942260,0x11F
0.1838045720,0x120
0.1838149140,0x121
0.1838252560,0x122
0.1838356000,0x123
0.1838459440,0x124
0.1838562880,0x125
0.1838666300,0x126
0.1838769740,0x127
0.1838873180,0x128
0.1838976620,0x129
0.1839080040,0x12A
0.1839183480,0x12B
0.1839286920,0x12C
0.1839390340,0x12D
0.1839493780,0x12E
0.1839597220,0x12F
0.1839700660,0x130
0.1839804080,0x131
0.1839907520,0x132
0.1840010940,0x133
0.1840114380,0x134
0.1840217820,0x135
0.1840321260,0x136
0.1840424680,0x137
0.1840528120,0x138
0.1840631560,0x139
0.1840734980,0x13A
0.1840838420,0x13B
0.1840941860,0x13C
0.1841045300,0x13D
0.1841148720,0x13E
0.1841252160,0x13F
0.1841355600,0x140
0.1841459020,0x141
0.1841562460,0x142
0.1841665900,0x143
0.1841769320,0x144
0.1841872760,0x145
0.1841976200,0x146
0.1842079640,0x147
0.1842183080,0x148
0.1842286500,0x149
0.1842389940,0x14A
0.1842493360,0x14B
0.1842596800,0x14C
0.1842700240,0x14D
0.1842803680,0x14E
0.1842907100,0x14F
0.1843010540,0x150
0.1843113980,0x151
0.1843217400,0x152
0.1843320840,0x153
0.1843424280,0x154
0.1843527720,0x155
0.1843631140,0x156
0.1843734580,0x157
0.1843838020,0x158
0.1843941460,0x159
0.1844044880,0x15A
0.1844148320,0x15B
0.1844251760,0x15C
0.1844355180,0x15D
0.1844458620,0x15E
0.1844562040,0x15F
0.1844665500,0x160
0.1844768920,0x161
0.1844872360,0x162
0.1844975780,0x163
0.1845079220,0x164
0.1845182660,0x165
0.1845286100,0x166
0.1845389520,0x167
0.1845492960,0x168
0.1845596400,0x169
0.1845699820,0x16A
0.1845803260,0x16B
0.1845906700,0x16C
0.1846010140,0x16D
0.1846113560,0x16E
0.1846217000,0x16F
0.1846320440,0x170
0.1846423880,0x171
0.1846527300,0x172
0.1846630740,0x173
0.1846734180,0x174
0.1846837600,0x175
0.1846941040,0x176
0.1847044480,0x177
0.1847147920,0x178
0.1847251340,0x179
0.1847354780,0x17A
0.1847458220,0x17B
0.1847561640,0x17C
0.1847665080,0x17D
0.1847768520,0x17E
0.1847871940,0x17F
0.1847975400,0x180
0.1848078820,0x181
0.1848182240,0x182
0.1848285680,0x183
0.1848389120,0x184
0.1848492560,0x185
0.1848595980,0x186
0.1848699420,0x187
0.1848802860,0x188
0.1848906280,0x189
0.1849009720,0x18A
0.1849113160,0x18B
0.1849216600,0x18C
0.1849320020,0x18D
0.1849423460,0x18E
0.1849526900,0x18F
0.1849630340,0x190
0.1849733760,0x191
0.1849837200,0x192
0.1849940640,0x193
0.1850044060,0x194
0.1850147500,0x195
0.1850250920,0x196
0.1850354360,0x197
0.1850457800,0x198
0.1850561240,0x199
0.1850664660,0x19A
0.1850768120,0x19B
0.1850871540,0x19C
0.1850974980,0x19D
0.1851078420,0x19E
0.1851181840,0x19F
0.1851285300,0x1A0
0.1851388720,0x1A1
0.1851492140,0x1A2
0.1851595580,0x1A3
0.1851699020,0x1A4
0.1851802440,0x1A5
0.1851905880,0x1A6
0.1852009320,0x1A7
0.1852112760,0x1A8
0.1852216180,0x1A9
0.1852319620,0x1AA
0.1852423060,0x1AB
0.1852526480,0x1AC
0.1852629920,0x1AD
0.1852733360,0x1AE
0.1852836800,0x1AF
0.1852940220,0x1B0
0.1853043660,0x1B1
0.1853147100,0x1B2
0.1853250520,0x1B3
0.1853353960,0x1B4
0.1853457400,0x1B5
0.1853560820,0x1B6
0.1853664260,0x1B7
0.1853767700,0x1B8
0.1853871140,0x1B9
0.1853974560,0x1BA
0.1854078000,0x1BB
0.1854181440,0x1BC
0.1854284860,0x1BD
0.1854388300,0x1BE
0.1854491740,0x1BF
0.1854595180,0x1C0
0.1854698600,0x1C1
0.1854802040,0x1C2
0.1854905480,0x1C3
0.1855008900,0x1C4
0.1855112340,0x1C5
0.1855215780,0x1C6
0.1855319220,0x1C7
0.1855422640,0x1C8
0.1855526080,0x1C9
0.1855629520,0x1CA
0.1855732940,0x1CB
0.1855836380,0x1CC
0.1855939820,0x1CD
0.1856043260,0x1CE
0.1856146680,0x1CF
0.1856250120,0x1D0
0.1856353560,0x1D1
0.1856456980,0x1D2
0.1856560420,0x1D3
0.1856663860,0x1D4
0.1856767300,0x1D5
0.1856870720,0x1D6
0.1856974160,0x1D7
0.1857077600,0x1D8
0.1857181040,0x1D9
0.1857284460,0x1DA
0.1857387900,0x1DB
0.1857491320,0x1DC
0.1857594760,0x1DD
0.1857698200,0x1DE
0.1857801640,0x1DF
0.1857905080,0x1E0
0.1858008500,0x1E1
0.1858111940,0x1E2
0.1858215360,0x1E3
0.1858318800,0x1E4
0.1858422240,0x1E5
0.1858525680,0x1E6
0.1858629100,0x1E7
0.1858732540,0x1E8
0.1858835980,0x1E9
0.1858939400,0x1EA
0.1859042840,0x1EB
0.1859146280,0x1EC
0.1859249720,0x1ED
0.1859353140,0x1EE
0.1859456580,0x1EF
0.1859560020,0x1F0
0.1859663440,0x1F1
0.1859766880,0x1F2
0.1859870320,0x1F3
0.1859973760,0x1F4
0.1860077180,0x1F5
0.1860180620,0x1F6
0.1860284060,0x1F7
0.1860387500,0x1F8
0.1860490920,0x1F9
0.1860594360,0x1FA
0.1860697780,0x1FB
0.1860801220,0x1FC
0.1860904660,0x1FD
0.1861008080,0x1FE
0.1861111520,0x1FF
0.1861318400,0x1FE
0.1861421820,0x1FD
0.1861525260,0x1FC
0.1861628700,0x1FB
0.1861732120,0x1FA
0.1861835560,0x1F9
0.1861939000,0x1F8
0.1862042440,0x1F7
0.1862145860,0x1F6
0.1862249300,0x1F5
0.1862352740,0x1F4
0.1862456180,0x1F3
0.1862559600,0x1F2
0.1862663040,0x1F1
0.1862766460,0x1F0
0.1862869920,0x1EF
0.1862973340,0x1EE
0.1863076780,0x1ED
0.1863180220,0x1EC
0.1863283640,0x1EB
0.1863387080,0x1EA
0.1863490500,0x1E9
0.1863593960,0x1E8
0.1863697380,0x1E7
0.1863800820,0x1E6
0.1863904240,0x1E5
0.1864007680,0x1E4
0.1864111120,0x1E3
0.1864214540,0x1E2
0.1864317980,0x1E1
0.1864421420,0x1E0
0.1864524860,0x1DF
0.1864628280,0x1DE
0.1864731720,0x1DD
0.1864835160,0x1DC
0.1864938600,0x1DB
0.1865042020,0x1DA
0.1865145460,0x1D9
0.1865248900,0x1D8
0.1865352340,0x1D7
0.1865455760,0x1D6
0.1865559200,0x1D5
0.1865662640,0x1D4
0.1865766060,0x1D3
0.1865869500,0x1D2
0.1865972920,0x1D1
0.1866076360,0x1D0
0.1866179800,0x1CF
0.1866283240,0x1CE
0.1866386660,0x1CD
0.1866490100,0x1CC
0.1866593540,0x1CB
0.1866696980,0x1CA
0.1866800400,0x1C9
0.1866903840,0x1C8
0.1867007280,0x1C7
0.1867110700,0x1C6
0.1867214140,0x1C5
0.1867317580,0x1C4
0.1867421020,0x1C3
0.1867524440,0x1C2
0.1867627880,0x1C1
0.1867731320,0x1C0
0.1867834760,0x1BF
0.1867938180,0x1BE
0.1868041620,0x1BD
0.1868145040,0x1BC
0.1868248480,0x1BB
0.1868351920,0x1BA
0.1868455340,0x1B9
0.1868558780,0x1B8
0.1868662220,0x1B7
0.1868765660,0x1B6
0.1868869080,0x1B5
0.1868972520,0x1B4
0.1869075960,0x1B3
0.1869179380,0x1B2
0.1869282820,0x1B1
0.1869386260,0x1B0
0.1869489700,0x1AF
0.1869593120,0x1AE
0.1869696560,0x1AD
0.1869800000,0x1AC
0.1869903440,0x1AB
0.1870006860,0x1AA
0.1870110300,0x1A9
0.1870213740,0x1A8
0.1870317180,0x1A7
0.1870420600,0x1A6
0.1870524040,0x1A5
0.1870627480,0x1A4
0.1870730900,0x1A3
0.1870834340,0x1A2
0.1870937760,0x1A1
0.1871041200,0x1A0
0.1871144660,0x19F
0.1871248080,0x19E
0.1871351520,0x19D
0.1871454940,0x19C
0.1871558380,0x19B
0.1871661820,0x19A
0.1871765240,0x199
0.1871868680,0x198
0.1871972120,0x197
0.1872075540,0x196
0.1872178980,0x195
0.1872282420,0x194
0.1872385860,0x193
0.1872489280,0x192
0.1872592720,0x191
0.1872696160,0x190
0.1872799600,0x18F
0.1872903020,0x18E
0.1873006460,0x18D
0.1873109900,0x18C
0.1873213320,0x18B
0.1873316760,0x18A
0.1873420200,0x189
0.1873523620,0x188
0.1873627060,0x187
0.1873730500,0x186
0.1873833920,0x185
0.1873937360,0x184
0.1874040800,0x183
0.1874144240,0x182
0.1874247660,0x181
0.1874351100,0x180
0.1874454560,0x17F
0.1874557960,0x17E
0.1874661400,0x17D
0.1874764840,0x17C
0.1874868280,0x17B
0.1874971700,0x17A
0.1875075140,0x179
0.1875178580,0x178
0.1875282020,0x177
0.1875385440,0x176
0.1875488880,0x175
0.1875592300,0x174
0.1875695760,0x173
0.1875799180,0x172
0.1875902620,0x171
0.1876006040,0x170
0.1876109480,0x16F
0.1876212920,0x16E
0.1876316340,0x16D
0.1876419780,0x16C
0.1876523220,0x16B
0.1876626660,0x16A
0.1876730080,0x169
0.1876833520,0x168
0.1876936960,0x167
0.1877040400,0x166
0.1877143820,0x165
0.1877247260,0x164
0.1877350700,0x163
0.1877454120,0x162
0.1877557560,0x161
0.1877660980,0x160
0.1877764460,0x15F
0.1877867860,0x15E
0.1877971300,0x15D
0.1878074720,0x15C
0.1878178180,0x15B
0.1878281600,0x15A
0.1878385040,0x159
0.1878488480,0x158
0.1878591920,0x157
0.1878695340,0x156
0.1878798760,0x155
0.1878902200,0x154
0.1879005640,0x153
0.1879109080,0x152
0.1879212500,0x151
0.1879315940,0x150
0.1879419380,0x14F
0.1879522820,0x14E
0.1879626240,0x14D
0.1879729680,0x14C
0.1879833120,0x14B
0.1879936540,0x14A
0.1880039980,0x149
0.1880143420,0x148
0.1880246860,0x147
0.1880350280,0x146
0.1880453720,0x145
0.1880557160,0x144
0.1880660580,0x143
0.1880764020,0x142
0.1880867460,0x141
0.1880970900,0x140
0.1881074340,0x13F
0.1881177760,0x13E
0.1881281180,0x13D
0.1881384620,0x13C
0.1881488060,0x13B
0.1881591500,0x13A
0.1881694920,0x139
0.1881798360,0x138
0.1881901800,0x137
0.1882005240,0x136
0.1882108660,0x135
0.1882212100,0x134
0.1882315540,0x133
0.1882418960,0x132
0.1882522400,0x131
0.1882625840,0x130
0.1882729280,0x12F
0.1882832700,0x12E
0.1882936140,0x12D
0.1883039560,0x12C
0.1883143020,0x12B
0.1883246440,0x12A
0.1883349880,0x129
0.1883453300,0x128
0.1883556760,0x127
0.1883660180,0x126
0.1883763620,0x125
0.1883867040,0x124
0.1883970480,0x123
0.1884073920,0x122
0.1884177340,0x121
0.1884280780,0x120
0.1884384240,0x11F
0.1884487660,0x11E
0.1884591080,0x11D
0.1884694520,0x11C
0.1884797960,0x11B
0.1884901400,0x11A
0.1885004820,0x119
0.1885108260,0x118
0.1885211700,0x117
0.1885315120,0x116
0.1885418560,0x115
0.1885522000,0x114
0.1885625440,0x113
0.1885728860,0x112
0.1885832300,0x111
0.1885935740,0x110
0.1886039180,0x10F
0.1886142600,0x10E
0.1886246040,0x10D
0.1886349460,0x10C
0.1886452900,0x10B
0.1886556340,0x10A
0.1886659760,0x109
0.1886763200,0x108
0.1886866640,0x107
0.1886970080,0x106
0.1887073500,0x105
0.1887176940,0x104
0.1887280380,0x103
0.1887383820,0x102
0.1887487240,0x101
0.1887590680,0x100
0.1887694140,0x0FF
0.1887797540,0x0FE
0.1887900980,0x0FD
0.1888004420,0x0FC
0.1888107860,0x0FB
0.1888211280,0x0FA
0.1888314720,0x0F9
0.1888418140,0x0F8
0.1888521600,0x0F7
0.1888625020,0x0F6
0.1888728460,0x0F5
0.1888831880,0x0F4
0.1888935320,0x0F3
0.1889038760,0x0F2
0.1889142200,0x0F1
0.1889245620,0x0F0
0.1889349060,0x0EF
0.1889452500,0x0EE
0.1889555920,0x0ED
0.1889659360,0x0EC
0.1889762800,0x0EB
0.1889866240,0x0EA
0.1889969660,0x0E9
0.1890073100,0x0E8
0.1890176540,0x0E7
0.1890279960,0x0E6
0.1890383400,0x0E5
0.1890486840,0x0E4
0.1890590280,0x0E3
0.1890693700,0x0E2
0.1890797140,0x0E1
0.1890900560,0x0E0
0.1891004020,0x0DF
0.1891107440,0x0DE
0.1891210880,0x0DD
0.1891314300,0x0DC
0.1891417740,0x0DB
0.1891521180,0x0DA
0.1891624620,0x0D9
0.1891728040,0x0D8
0.1891831480,0x0D7
0.1891934920,0x0D6
0.1892038340,0x0D5
0.1892141780,0x0D4
0.1892245220,0x0D3
0.1892348660,0x0D2
0.1892452080,0x0D1
0.1892555520,0x0D0
0.1892658960,0x0CF
0.1892762380,0x0CE
0.1892865820,0x0CD
0.1892969260,0x0CC
0.1893072700,0x0CB
0.1893176120,0x0CA
0.1893279560,0x0C9
0.1893383000,0x0C8
0.1893486440,0x0C7
0.1893589860,0x0C6
0.1893693300,0x0C5
0.1893796720,0x0C4
0.1893900160,0x0C3
0.1894003600,0x0C2
0.1894107040,0x0C1
0.1894210460,0x0C0
0.1894313920,0x0BF
0.1894417340,0x0BE
0.1894520780,0x0BD
0.1894624200,0x0BC
0.1894727640,0x0BB
0.1894831060,0x0BA
0.1894934500,0x0B9
0.1895037940,0x0B8
0.1895141380,0x0B7
0.1895244820,0x0B6
0.1895348240,0x0B5
0.1895451680,0x0B4
0.1895555120,0x0B3
0.1895658560,0x0B2
0.1895761980,0x0B1
0.1895865420,0x0B0
0.1895968860,0x0AF
0.1896072280,0x0AE
0.1896175720,0x0AD
0.1896279140,0x0AC
0.1896382580,0x0AB
0.1896486020,0x0AA
0.1896589460,0x0A9
0.1896692880,0x0A8
0.1896796340,0x0A7
0.1896899760,0x0A6
0.1897003200,0x0A5
0.1897106620,0x0A4
0.1897210060,0x0A3
0.1897313480,0x0A2
0.1897416920,0x0A1
0.1897520360,0x0A0
0.1897623820,0x09F
0.1897727240,0x09E
0.1897830660,0x09D
0.1897934100,0x09C
0.1898037540,0x09B
0.1898140960,0x09A
0.1898244400,0x099
0.1898347840,0x098
0.1898451280,0x097
0.1898554700,0x096
0.1898658140,0x095
0.1898761580,0x094
0.1898865000,0x093
0.1898968440,0x092
0.1899071880,0x091
0.1899175300,0x090
0.1899278760,0x08F
0.1899382180,0x08E
0.1899485600,0x08D
0.1899589040,0x08C
0.1899692480,0x08B
0.1899795920,0x08A
0.1899899360,0x089
0.1900002780,0x088
0.1900106220,0x087
0.1900209640,0x086
0.1900313080,0x085
0.1900416520,0x084
0.1900519960,0x083
0.1900623380,0x082
0.1900726820,0x081
0.1900830260,0x080
0.1900933720,0x07F
0.1901037120,0x07E
0.1901140560,0x07D
0.1901244000,0x07C
0.1901347420,0x07B
0.1901450860,0x07A
0.1901554300,0x079
0.1901657740,0x078
0.1901761160,0x077
0.1901864600,0x076
0.1901968020,0x075
0.1902071460,0x074
0.1902174900,0x073
0.1902278340,0x072
0.1902381760,0x071
0.1902485200,0x070
0.1902588640,0x06F
0.1902692060,0x06E
0.1902795500,0x06D
0.1902898940,0x06C
0.1903002380,0x06B
0.1903105800,0x06A
0.1903209240,0x069
0.1903312660,0x068
0.1903416120,0x067
0.1903519540,0x066
0.1903622980,0x065
0.1903726400,0x064
0.1903829840,0x063
0.1903933280,0x062
0.1904036720,0x061
0.1904140160,0x060
0.1904243600,0x05F
0.1904347020,0x05E
0.1904450440,0x05D
0.1904553880,0x05C
0.1904657320,0x05B
0.1904760760,0x05A
0.1904864180,0x059
0.1904967620,0x058
0.1905071060,0x057
0.1905174500,0x056
0.1905277920,0x055
0.1905381360,0x054
0.1905484800,0x053
0.1905588220,0x052
0.1905691660,0x051
0.1905795100,0x050
0.1905898540,0x04F
0.1906001960,0x04E
0.1906105400,0x04D
0.1906208820,0x04C
0.1906312280,0x04B
0.1906415700,0x04A
0.1906519140,0x049
0.1906622560,0x048
0.1906726000,0x047
0.1906829440,0x046
0.1906932860,0x045
0.1907036300,0x044
0.1907139740,0x043
0.1907243180,0x042
0.1907346600,0x041
0.1907450040,0x040
0.1907553500,0x03F
0.1907656920,0x03E
0.1907760340,0x03D
0.1907863780,0x03C
0.1907967220,0x03B
0.1908070640,0x03A
0.1908174080,0x039
0.1908277520,0x038
0.1908380960,0x037
0.1908484380,0x036
0.1908587820,0x035
0.1908691240,0x034
0.1908794700,0x033
0.1908898120,0x032
0.1909001560,0x031
0.1909104980,0x030
0.1909208440,0x02F
0.1909311860,0x02E
0.1909415300,0x02D
0.1909518740,0x02C
0.1909622160,0x02B
0.1909725600,0x02A
0.1909829020,0x029
0.1909932460,0x028
0.1910035900,0x027
0.1910139340,0x026
0.1910242760,0x025
0.1910346200,0x024
0.1910449640,0x023
0.1910553080,0x022
0.1910656500,0x021
0.1910759940,0x020
0.1910863400,0x01F
0.1910966800,0x01E
0.1911070240,0x01D
0.1911173660,0x01C
0.1911277120,0x01B
0.1911380540,0x01A
0.1911483980,0x019
0.1911587400,0x018
0.1911690860,0x017
0.1911794280,0x016
0.1911897720,0x015
0.1912001140,0x014
0.1912104580,0x013
0.1912208020,0x012
0.1912311440,0x011
0.1912414880,0x010
0.1912518320,0x00F
0.1912621760,0x00E
0.1912725180,0x00D
0.1912828620,0x00C
0.1912932060,0x00B
0.1913035500,0x00A
0.1913138920,0x009
0.1913242360,0x008
0.1913345800,0x007
0.1913449220,0x006
0.1913552660,0x005
0.1913656100,0x004
0.1913759540,0x003
0.1913862960,0x002
0.1913966400,0x001
0.1914069820,0x000
0.1914276700,0x001
0.1914380140,0x002
0.1914483560,0x003
0.1914587000,0x004
0.1914690440,0x005
0.1914793880,0x006
0.1914897300,0x007
0.1915000740,0x008
0.1915104180,0x009
0.1915207600,0x00A
0.1915311040,0x00B
0.1915414480,0x00C
0.1915517920,0x00D
0.1915621340,0x00E
0.1915724780,0x00F
0.1915828220,0x010
0.1915931660,0x011
0.1916035080,0x012
0.1916138520,0x013
0.1916241960,0x014
0.1916345380,0x015
0.1916448820,0x016
0.1916552240,0x017
0.1916655680,0x018
0.1916759120,0x019
0.1916862560,0x01A
0.1916966000,0x01B
0.1917069420,0x01C
0.1917172860,0x01D
0.1917276300,0x01E
0.1917379720,0x01F
0.1917483180,0x020
0.1917586600,0x021
0.1917690020,0x022
0.1917793460,0x023
0.1917896900,0x024
0.1918000340,0x025
0.1918103760,0x026
0.1918207200,0x027
0.1918310640,0x028
0.1918414060,0x029
0.1918517500,0x02A
0.1918620940,0x02B
0.1918724360,0x02C
0.1918827800,0x02D
0.1918931240,0x02E
0.1919034680,0x02F
0.1919138120,0x030
0.1919241540,0x031
0.1919344980,0x032
0.1919448400,0x033
0.1919551840,0x034
0.1919655280,0x035
0.1919758720,0x036
0.1919862140,0x037
0.1919965580,0x038
0.1920069020,0x039
0.1920172440,0x03A
0.1920275880,0x03B
0.1920379320,0x03C
0.1920482760,0x03D
0.1920586180,0x03E
0.1920689620,0x03F
0.1920793060,0x040
0.1920896500,0x041
0.1920999920,0x042
0.1921103360,0x043
0.1921206780,0x044
0.1921310240,0x045
0.1921413660,0x046
0.1921517100,0x047
0.1921620520,0x048
0.1921723960,0x049
0.1921827400,0x04A
0.1921930820,0x04B
0.1922034260,0x04C
0.1922137700,0x04D
0.1922241140,0x04E
0.1922344560,0x04F
0.1922448000,0x050
0.1922551440,0x051
0.1922654880,0x052
0.1922758300,0x053
0.1922861740,0x054
0.1922965180,0x055
0.1923068600,0x056
0.1923172040,0x057
0.1923275480,0x058
0.1923378920,0x059
0.1923482340,0x05A
0.1923585780,0x05B
0.1923689220,0x05C
0.1923792640,0x05D
0.1923896080,0x05E
0.1923999520,0x05F
0.1924102960,0x060
0.1924206380,0x061
0.1924309820,0x062
0.1924413260,0x063
0.1924516680,0x064
0.1924620120,0x065
0.1924723560,0x066
0.1924826980,0x067
0.1924930420,0x068
0.1925033860,0x069
0.1925137300,0x06A
0.1925240720,0x06B
0.1925344160,0x06C
0.1925447600,0x06D
0.1925551020,0x06E
0.1925654460,0x06F
0.1925757900,0x070
0.1925861340,0x071
0.1925964760,0x072
0.1926068200,0x073
0.1926171620,0x074
0.1926275060,0x075
0.1926378500,0x076
0.1926481940,0x077
0.1926585380,0x078
0.1926688800,0x079
0.1926792240,0x07A
0.1926895660,0x07B
0.1926999120,0x07C
0.1927102540,0x07D
0.1927205980,0x07E
0.1927309400,0x07F
0.1927412860,0x080
0.1927516280,0x081
0.1927619720,0x082
0.1927723160,0x083
0.1927826580,0x084
0.1927930020,0x085
0.1928033440,0x086
0.1928136880,0x087
0.1928240320,0x088
0.1928343760,0x089
0.1928447180,0x08A
0.1928550620,0x08B
0.1928654060,0x08C
0.1928757500,0x08D
0.1928860920,0x08E
0.1928964360,0x08F
0.1929067800,0x090
0.1929171220,0x091
0.1929274660,0x092
0.1929378080,0x093
0.1929481520,0x094
0.1929584960,0x095
0.1929688400,0x096
0.1929791840,0x097
0.1929895260,0x098
0.1929998700,0x099
0.1930102120,0x09A
0.1930205560,0x09B
0.1930309000,0x09C
0.1930412440,0x09D
0.1930515860,0x09E
0.1930619300,0x09F
0.1930722740,0x0A0
0.1930826180,0x0A1
0.1930929600,0x0A2
0.1931033040,0x0A3
0.1931136480,0x0A4
0.1931239900,0x0A5
0.1931343340,0x0A6
0.1931446780,0x0A7
0.1931550220,0x0A8
0.1931653640,0x0A9
0.1931757080,0x0AA
0.1931860520,0x0AB
0.1931963940,0x0AC
0.1932067380,0x0AD
0.1932170820,0x0AE
0.1932274240,0x0AF
0.1932377680,0x0B0
0.1932481120,0x0B1
0.1932584540,0x0B2
0.1932687980,0x0B3
0.1932791420,0x0B4
0.1932894860,0x0B5
0.1932998280,0x0B6
0.1933101720,0x0B7
0.1933205160,0x0B8
0.1933308600,0x0B9
0.1933412020,0x0BA
0.1933515460,0x0BB
0.1933618900,0x0BC
0.1933722320,0x0BD
0.1933825760,0x0BE
0.1933929200,0x0BF
0.1934032640,0x0C0
0.1934136060,0x0C1
0.1934239500,0x0C2
0.1934342920,0x0C3
0.1934446380,0x0C4
0.1934549800,0x0C5
0.1934653240,0x0C6
0.1934756660,0x0C7
0.1934860100,0x0C8
0.1934963540,0x0C9
0.1935066980,0x0CA
0.1935170420,0x0CB
0.1935273840,0x0CC
0.1935377280,0x0CD
0.1935480700,0x0CE
0.1935584140,0x0CF
0.1935687580,0x0D0
0.1935791020,0x0D1
0.1935894440,0x0D2
0.1935997880,0x0D3
0.1936101320,0x0D4
0.1936204760,0x0D5
0.1936308180,0x0D6
0.1936411620,0x0D7
0.1936515060,0x0D8
0.1936618480,0x0D9
0.1936721920,0x0DA
0.1936825360,0x0DB
0.1936928780,0x0DC
0.1937032220,0x0DD
0.1937135660,0x0DE
0.1937239100,0x0DF
0.1937342540,0x0E0
0.1937445960,0x0E1
0.1937549400,0x0E2
0.1937652820,0x0E3
0.1937756260,0x0E4
0.1937859700,0x0E5
0.1937963120,0x0E6
0.1938066560,0x0E7
0.1938170000,0x0E8
0.1938273440,0x0E9
0.1938376860,0x0EA
0.1938480300,0x0EB
0.1938583740,0x0EC
0.1938687180,0x0ED
0.1938790600,0x0EE
0.1938894040,0x0EF
0.1938997480,0x0F0
0.1939100900,0x0F1
0.1939204340,0x0F2
0.1939307780,0x0F3
0.1939411220,0x0F4
0.1939514640,0x0F5
0.1939618080,0x0F6
0.1939721520,0x0F7
0.1939824960,0x0F8
0.1939928380,0x0F9
0.1940031820,0x0FA
0.1940135240,0x0FB
0.1940238680,0x0FC
0.1940342120,0x0FD
0.1940445540,0x0FE
0.1940549000,0x0FF
0.1940652440,0x100
0.1940755860,0x101
0.1940859280,0x102
0.1940962720,0x103
0.1941066160,0x104
0.1941169580,0x105
0.1941273020,0x106
0.1941376460,0x107
0.1941479900,0x108
0.1941583320,0x109
0.1941686760,0x10A
0.1941790200,0x10B
0.1941893640,0x10C
0.1941997060,0x10D
0.1942100500,0x10E
0.1942203940,0x10F
0.1942307380,0x110
0.1942410800,0x111
0.1942514240,0x112
0.1942617680,0x113
0.1942721100,0x114
0.1942824540,0x115
0.1942927960,0x116
0.1943031400,0x117
0.1943134840,0x118
0.1943238280,0x119
0.1943341700,0x11A
0.1943445140,0x11B
0.1943548580,0x11C
0.1943652020,0x11D
0.1943755440,0x11E
0.1943858880,0x11F
0.1943962320,0x120
0.1944065740,0x121
0.1944169180,0x122
0.1944272620,0x123
0.1944376040,0x124
0.1944479480,0x125
0.1944582920,0x126
0.1944686360,0x127
0.1944789780,0x128
0.1944893220,0x129
0.1944996660,0x12A
0.1945100100,0x12B
0.1945203520,0x12C
0.1945306960,0x12D
0.1945410380,0x12E
0.1945513820,0x12F
0.1945617260,0x130
0.1945720700,0x131
0.1945824120,0x132
0.1945927560,0x133
0.1946031000,0x134
0.1946134420,0x135
0.1946237860,0x136
0.1946341300,0x137
0.1946444740,0x138
0.1946548160,0x139
0.1946651600,0x13A
0.1946755040,0x13B
0.1946858480,0x13C
0.1946961920,0x13D
0.1947065340,0x13E
0.1947168780,0x13F
0.1947272220,0x140
0.1947375640,0x141
0.1947479080,0x142
0.1947582520,0x143
0.1947685940,0x144
0.1947789380,0x145
0.1947892820,0x146
0.1947996260,0x147
0.1948099680,0x148
0.1948203120,0x149
0.1948306560,0x14A
0.1948409980,0x14B
0.1948513420,0x14C
0.1948616860,0x14D
0.1948720280,0x14E
0.1948823720,0x14F
0.1948927160,0x150
0.1949030600,0x151
0.1949134020,0x152
0.1949237460,0x153
0.1949340900,0x154
0.1949444320,0x155
0.1949547760,0x156
0.1949651200,0x157
0.1949754620,0x158
0.1949858060,0x159
0.1949961500,0x15A
0.1950064940,0x15B
0.1950168360,0x15C
0.1950271800,0x15D
0.1950375240,0x15E
0.1950478660,0x15F
0.1950582120,0x160
0.1950685540,0x161
0.1950788980,0x162
0.1950892400,0x163
0.1950995840,0x164
0.1951099280,0x165
0.1951202700,0x166
0.1951306140,0x167
0.1951409580,0x168
0.1951513020,0x169
0.1951616440,0x16A
0.1951719880,0x16B
0.1951823300,0x16C
0.1951926740,0x16D
0.1952030180,0x16E
0.1952133620,0x16F
0.1952237060,0x170
0.1952340480,0x171
0.1952443920,0x172
0.1952547340,0x173
0.1952650780,0x174
0.1952754220,0x175
0.1952857660,0x176
0.1952961080,0x177
0.1953064520,0x178
0.1953167960,0x179
0.1953271400,0x17A
0.1953374820,0x17B
0.1953478260,0x17C
0.1953581700,0x17D
0.1953685120,0x17E
0.1953788560,0x17F
0.1953892020,0x180
0.1953995440,0x181
0.1954098860,0x182
0.1954202300,0x183
0.1954305740,0x184
0.1954409180,0x185
0.1954512600,0x186
0.1954616040,0x187
0.1954719480,0x188
0.1954822900,0x189
0.1954926340,0x18A
0.1955029780,0x18B
0.1955133200,0x18C
0.1955236640,0x18D
0.1955340080,0x18E
0.1955443520,0x18F
0.1955546960,0x190
0.1955650380,0x191
0.1955753820,0x192
0.1955857240,0x193
0.1955960680,0x194
0.1956064120,0x195
0.1956167540,0x196
0.1956270980,0x197
0.1956374420,0x198
0.1956477860,0x199
0.1956581280,0x19A
0.1956684720,0x19B
0.1956788160,0x19C
0.1956891580,0x19D
0.1956995020,0x19E
0.1957098460,0x19F
0.1957201900,0x1A0
0.1957305320,0x1A1
0.1957408760,0x1A2
0.1957512200,0x1A3
0.1957615640,0x1A4
0.1957719060,0x1A5
0.1957822500,0x1A6
0.1957925920,0x1A7
0.1958029360,0x1A8
0.1958132800,0x1A9
0.1958236220,0x1AA
0.1958339660,0x1AB
0.1958443100,0x1AC
0.1958546540,0x1AD
0.1958649960,0x1AE
0.1958753400,0x1AF
0.1958856840,0x1B0
0.1958960280,0x1B1
0.1959063700,0x1B2
